identifier,label
cath|4_2_0|1mvlA00/19-200,Alpha Beta
cath|4_2_0|3qjgA00/2-172,Alpha Beta
cath|4_2_0|3lqkA00/2-195,Alpha Beta
cath|4_2_0|1p3y100/3-185,Alpha Beta
cath|4_2_0|5br4B01/2-186,Alpha Beta
cath|4_2_0|1o2dA01/7-179,Alpha Beta
cath|4_2_0|3w5sA01/1-160,Alpha Beta
cath|4_2_0|1kq3A01/0-157,Alpha Beta
cath|4_2_0|4qgsA01/9-183,Alpha Beta
cath|4_2_0|5eksB01/-1-171,Alpha Beta
cath|4_2_0|1sg6A01/4-182,Alpha Beta
cath|4_2_0|1ujnA01/1-161,Alpha Beta
cath|4_2_0|4p53A01/26-201,Alpha Beta
cath|4_2_0|2gruA01/2-171,Alpha Beta
cath|4_2_0|5k8cA01/-1-184,Alpha Beta
cath|4_2_0|1ta9B01/69-220,Alpha Beta
cath|4_2_0|3ce9A01/5-159,Alpha Beta
cath|4_2_0|4rflA01/2-136,Alpha Beta
cath|4_2_0|3zdrA01/459-651,Alpha Beta
cath|4_2_0|3u7qA02/63-205,Alpha Beta
cath|4_2_0|4wesB01/22-162,Alpha Beta
cath|4_2_0|4nnoA02/180-309,Alpha Beta
cath|4_2_0|4nnoA01/32-179,Alpha Beta
cath|4_2_0|3u7qA03/206-320,Alpha Beta
cath|4_2_0|2x4lA01/52-190,Alpha Beta
cath|4_2_0|3md9A02/147-278,Alpha Beta
cath|4_2_0|4inoA01/34-169,Alpha Beta
cath|4_2_0|4h59A01/36-174,Alpha Beta
cath|4_2_0|3u7qB04/365-470,Alpha Beta
cath|4_2_0|3u7qB02/216-320,Alpha Beta
cath|4_2_0|5jg7B00/28-187,Alpha Beta
cath|4_2_0|2etvA01/-6-161,Alpha Beta
cath|4_2_0|4mdyA01/33-168,Alpha Beta
cath|4_2_0|2wi8A01/17-142,Alpha Beta
cath|4_2_0|2x4lA02/197-345,Alpha Beta
cath|4_2_0|4wesB02/163-266,Alpha Beta
cath|4_2_0|3md9A01/26-146,Alpha Beta
cath|4_2_0|5m3bB01/21-140,Alpha Beta
cath|4_2_0|1toaA02/177-307,Alpha Beta
cath|4_2_0|4pagA01/18-153,Alpha Beta
cath|4_2_0|1h1lD03/47-66_361-473,Alpha Beta
cath|4_2_0|1toaA01/32-174,Alpha Beta
cath|4_2_0|3lhsA01/36-143,Alpha Beta
cath|4_2_0|4mlzA01/55-180,Alpha Beta
cath|4_2_0|3r5tA01/31-144,Alpha Beta
cath|4_2_0|4wesB04/313-410,Alpha Beta
cath|4_2_0|2ogwA01/27-196,Alpha Beta
cath|4_2_0|4hn9A01/53-182,Alpha Beta
cath|4_2_0|4mdyA02/169-317,Alpha Beta
cath|4_2_0|2wi8A02/143-299,Alpha Beta
cath|4_2_0|2r7aA02/144-277,Alpha Beta
cath|4_2_0|3pshA02/187-347,Alpha Beta
cath|4_2_0|5m29A02/141-266,Alpha Beta
cath|4_2_0|5cr9A01/40-159,Alpha Beta
cath|4_2_0|4gicA01/2-26_239-357,Alpha Beta
cath|4_2_0|4m7oA02/162-294,Alpha Beta
cath|4_2_0|1kaeA01/6-24_236-364_370-378,Alpha Beta
cath|4_2_0|2ynmC02/17-155,Alpha Beta
cath|4_2_0|4cl2A02/160-274,Alpha Beta
cath|4_2_0|3pshA01/22-186,Alpha Beta
cath|4_2_0|2prsA02/197-310,Alpha Beta
cath|4_2_0|4fkmA02/133-301,Alpha Beta
cath|4_2_0|1pq4A01/47-232,Alpha Beta
cath|4_2_0|3be6A01/19-134,Alpha Beta
cath|4_2_0|4m7oA01/37-161,Alpha Beta
cath|4_2_0|3aekB01/11-147,Alpha Beta
cath|4_2_0|4h59A02/176-341,Alpha Beta
cath|4_2_0|2r7aB01/22-143,Alpha Beta
cath|4_2_0|4inoA02/170-335,Alpha Beta
cath|4_2_0|4n01A01/38-154,Alpha Beta
cath|4_2_0|2ynmC03/156-278,Alpha Beta
cath|4_2_0|3eixA02/144-325,Alpha Beta
cath|4_2_0|3u7qA01/4-62_345-479,Alpha Beta
cath|4_2_0|3tnyA02/109-281,Alpha Beta
cath|4_2_0|3tefA02/201-304,Alpha Beta
cath|4_2_0|4ljsA02/195-339,Alpha Beta
cath|4_2_0|5cr9A02/160-334,Alpha Beta
cath|4_2_0|4mlzA02/181-353,Alpha Beta
cath|4_2_0|2ynmC01/-5-16_279-411,Alpha Beta
cath|4_2_0|3r5tA02/145-326,Alpha Beta
cath|4_2_0|3mfqA02/175-309,Alpha Beta
cath|4_2_0|3pdiB01/19-163,Alpha Beta
cath|4_2_0|2ynmD02/148-270,Alpha Beta
cath|4_2_0|3pdiH04/311-435,Alpha Beta
cath|4_2_0|3tefA01/51-200_305-329,Alpha Beta
cath|4_2_0|2xdqB01/11-157,Alpha Beta
cath|4_2_0|3gi1B01/32-197,Alpha Beta
cath|4_2_0|4pagA03/183-286,Alpha Beta
cath|4_2_0|2xdqA03/158-310,Alpha Beta
cath|4_2_0|1pq4A02/233-335,Alpha Beta
cath|4_2_0|3pdiB02/164-286,Alpha Beta
cath|4_2_0|2q8pA02/118-289,Alpha Beta
cath|4_2_0|4hn9A03/210-310,Alpha Beta
cath|4_2_0|4xrvB01/27-179,Alpha Beta
cath|4_2_0|3be6A02/135-312,Alpha Beta
cath|4_2_0|3tlkB02/146-318,Alpha Beta
cath|4_2_0|1efdN02/123-293,Alpha Beta
cath|4_2_0|4n01A02/156-333,Alpha Beta
cath|4_2_0|3pdiA01/24-177,Alpha Beta
cath|4_2_0|2o1eB01/16-183,Alpha Beta
cath|4_2_0|2etvA02/162-358,Alpha Beta
cath|4_2_0|3mwfA02/143-328,Alpha Beta
cath|4_2_0|1l5hA02/345-480,Alpha Beta
cath|4_2_0|4ljsA01/24-193,Alpha Beta
cath|4_2_0|1efdN01/32-122,Alpha Beta
cath|4_2_0|3g9qA02/160-317,Alpha Beta
cath|4_2_0|1kaeA02/28-102_121-230_382-388,Alpha Beta
cath|4_2_0|4h0fA02/198-306,Alpha Beta
cath|4_2_0|2ynmD03/275-451,Alpha Beta
cath|4_2_0|5joqA01/33-118,Alpha Beta
cath|4_2_0|3aekB04/281-374,Alpha Beta
cath|4_2_0|3aekB02/148-237,Alpha Beta
cath|4_2_0|4wesC01/3-53_333-519,Alpha Beta
cath|4_2_0|4fkmA01/47-131,Alpha Beta
cath|4_2_0|4mx8C01/13-173_286-313,Alpha Beta
cath|4_2_0|4gicA02/27-238_374-400,Alpha Beta
cath|4_2_0|4irmC02/208-321,Alpha Beta
cath|4_2_0|4ovkA00/38-366,Alpha Beta
cath|4_2_0|4mo9A00/18-366,Alpha Beta
cath|4_2_0|3t5tB01/3-264_457-481,Alpha Beta
cath|4_2_0|2vchA01/6-240_452-476,Alpha Beta
cath|4_2_0|3h4tA01/2-201_366-540,Alpha Beta
cath|4_2_0|4relA01/1-248_425-444,Alpha Beta
cath|4_2_0|2gj4A02/486-812,Alpha Beta
cath|4_2_0|5tmeA01/15-253_446-465,Alpha Beta
cath|4_2_0|2acvA01/3-254_443-462,Alpha Beta
cath|4_2_0|2c1zA01/6-250_432-451,Alpha Beta
cath|4_2_0|2r60A01/7-229_445-462,Alpha Beta
cath|4_2_0|4m83A01/7-220_383-399,Alpha Beta
cath|4_2_0|5dldA01/0-187_358-393,Alpha Beta
cath|4_2_0|3otiA01/-3-200_359-375,Alpha Beta
cath|4_2_0|2qzsA01/1-248_459-477,Alpha Beta
cath|4_2_0|4fkzA01/2-189_351-385,Alpha Beta
cath|4_2_0|5i45A00/141-335,Alpha Beta
cath|4_2_0|4nesA01/2-183_349-364,Alpha Beta
cath|4_2_0|5lqdD01/1-228_436-452,Alpha Beta
cath|4_2_0|1uqtA01/1-228_437-455,Alpha Beta
cath|4_2_0|2vchA02/256-451,Alpha Beta
cath|4_2_0|3ia7A01/2-214_382-401,Alpha Beta
cath|4_2_0|3h4tA02/202-365,Alpha Beta
cath|4_2_0|2r60A02/230-444,Alpha Beta
cath|4_2_0|1xv5A02/1177-1386,Alpha Beta
cath|4_2_0|2iw1A02/170-355,Alpha Beta
cath|4_2_0|3nb0D01/2-270_599-639,Alpha Beta
cath|4_2_0|2iw1A01/2-169_356-371,Alpha Beta
cath|4_2_0|4rifB01/1-189_359-379,Alpha Beta
cath|4_2_0|3uykA01/0-196_374-386,Alpha Beta
cath|4_2_0|4bfcA00/218-410,Alpha Beta
cath|4_2_0|4hlnA01/95-375_587-612,Alpha Beta
cath|4_2_0|5dldA02/188-357,Alpha Beta
cath|4_2_0|3otgA01/-2-203_371-388,Alpha Beta
cath|4_2_0|4hwgA01/0-185_348-376,Alpha Beta
cath|4_2_0|3t5tA02/269-456,Alpha Beta
cath|4_2_0|2pq6A01/8-165_210-273_460-480,Alpha Beta
cath|4_2_0|1xv5A01/1000-1176_1387-1400,Alpha Beta
cath|4_2_0|5dxfB01/18-302_510-528,Alpha Beta
cath|4_2_0|1jg7A01/1-166_333-349,Alpha Beta
cath|4_2_0|5lqdA02/229-435,Alpha Beta
cath|4_2_0|4nesA02/184-348,Alpha Beta
cath|4_2_0|3c48A01/-1-196_387-418,Alpha Beta
cath|4_2_0|5hxaA02/238-446,Alpha Beta
cath|4_2_0|3nb0B02/271-362_447-598,Alpha Beta
cath|4_2_0|2bfwA01/225-413,Alpha Beta
cath|4_2_0|3oy2A02/161-392,Alpha Beta
cath|4_2_0|3tsaA02/197-373,Alpha Beta
cath|4_2_0|3froA01/-1-218_413-437,Alpha Beta
cath|4_2_0|3qhpA00/201-359,Alpha Beta
cath|4_2_0|3s28A03/278-527_755-807,Alpha Beta
cath|4_2_0|5tmeA02/254-445,Alpha Beta
cath|4_2_0|4relA02/249-424,Alpha Beta
cath|4_2_0|2x6rB01/1-202_400-415,Alpha Beta
cath|4_2_0|1jg7A02/167-332,Alpha Beta
cath|4_2_0|2qzsA02/249-458,Alpha Beta
cath|4_2_0|3otiA02/201-358,Alpha Beta
cath|4_2_0|4x7rA01/1-81_202-309_479-493,Alpha Beta
cath|4_2_0|2iyfB02/219-382,Alpha Beta
cath|4_2_0|3okpA01/4-172_362-381,Alpha Beta
cath|4_2_0|3okpA02/173-361,Alpha Beta
cath|4_2_0|4n9wA01/0-170_348-373,Alpha Beta
cath|4_2_0|2acvA02/256-442,Alpha Beta
cath|4_2_0|2xciA02/165-351,Alpha Beta
cath|4_2_0|4gywA05/831-991,Alpha Beta
cath|4_2_0|1f0kA02/163-338,Alpha Beta
cath|4_2_0|1f0kA01/7-162_339-357,Alpha Beta
cath|4_2_0|3q3eA03/408-598,Alpha Beta
cath|4_2_0|5d01A01/2-175_358-374,Alpha Beta
cath|4_2_0|4n9wA02/171-347,Alpha Beta
cath|4_2_0|3rhzA01/0-155_313-329,Alpha Beta
cath|4_2_0|2f9fA00/2-167,Alpha Beta
cath|4_2_0|2x6qA02/203-399,Alpha Beta
cath|4_2_0|2o6lB00/282-451,Alpha Beta
cath|4_2_0|3c48B02/197-386,Alpha Beta
cath|4_2_0|5d01B02/176-357,Alpha Beta
cath|4_2_0|2p6pA02/200-363,Alpha Beta
cath|4_2_0|1pswA02/163-348,Alpha Beta
cath|4_2_0|4pqgA03/309-482,Alpha Beta
cath|4_2_0|2gt1A01/1-163,Alpha Beta
cath|4_2_0|3wadA02/228-399,Alpha Beta
cath|4_2_0|2gt1A02/164-323,Alpha Beta
cath|4_2_0|4amgB01/11-217_374-389,Alpha Beta
cath|4_2_0|3rhzA02/156-312,Alpha Beta
cath|4_2_0|2iuyA02/155-330,Alpha Beta
cath|4_2_0|2hy7A02/207-362,Alpha Beta
cath|4_2_0|4g2tA01/0-193_369-383,Alpha Beta
cath|4_2_0|3otgA02/204-370,Alpha Beta
cath|4_2_0|5dxfA02/303-509,Alpha Beta
cath|4_2_0|3s28A04/528-754,Alpha Beta
cath|4_2_0|4x7rA03/310-478,Alpha Beta
cath|4_2_0|3hbmA02/142-282,Alpha Beta
cath|4_2_0|3vueA02/356-566,Alpha Beta
cath|4_2_0|2iuyA01/13-154_331-347,Alpha Beta
cath|4_2_0|2x0dA02/223-398,Alpha Beta
cath|4_2_0|1pswA01/2-151,Alpha Beta
cath|4_2_0|2gj4A01/12-485_813-835,Alpha Beta
cath|4_2_0|4g2tA02/194-368,Alpha Beta
cath|4_2_0|4l22A01/6-414_743-758,Alpha Beta
cath|4_2_0|3tovA02/161-345,Alpha Beta
cath|4_2_0|3tovA01/-2-160,Alpha Beta
cath|4_2_0|2jzcA00/24-224,Alpha Beta
cath|4_2_0|2dy0B00/3-183,Alpha Beta
cath|4_2_0|4p82A00/1-180,Alpha Beta
cath|4_2_0|1tc1A00/5-188,Alpha Beta
cath|4_2_0|4rqaA00/4-183,Alpha Beta
cath|4_2_0|5bqpD00/3-178,Alpha Beta
cath|4_2_0|1y0bB01/3-188,Alpha Beta
cath|4_2_0|1l1qA00/2-182,Alpha Beta
cath|4_2_0|2yzkA00/2-177,Alpha Beta
cath|4_2_0|3lrtB01/1-140_273-286,Alpha Beta
cath|4_2_0|1fsgA00/0(A)-230,Alpha Beta
cath|4_2_0|1vchD00/1-175,Alpha Beta
cath|4_2_0|5hklA00/3-178,Alpha Beta
cath|4_2_0|4qyiA00/4-173,Alpha Beta
cath|4_2_0|3m3hA00/-3-210,Alpha Beta
cath|4_2_0|3n2lF00/2-194,Alpha Beta
cath|4_2_0|5hiaA00/2-217,Alpha Beta
cath|4_2_0|2xbuA00/5-218,Alpha Beta
cath|4_2_0|2wnsA00/7-203,Alpha Beta
cath|4_2_0|1v9sD00/2-208,Alpha Beta
cath|4_2_0|3s5jA01/3-146_291-311,Alpha Beta
cath|4_2_0|1xttB00/2-216,Alpha Beta
cath|4_2_0|3lrtA02/141-272,Alpha Beta
cath|4_2_0|1o57B02/74-274,Alpha Beta
cath|4_2_0|1nulA00/3-152,Alpha Beta
cath|4_2_0|4pawB00/1-196,Alpha Beta
cath|4_2_0|1qb7A00/2-237,Alpha Beta
cath|4_2_0|4ohcC00/2-222,Alpha Beta
cath|4_2_0|5eswB00/0-188,Alpha Beta
cath|4_2_0|1wd5A01/2-52_114-208,Alpha Beta
cath|4_2_0|2e55A00/1-208,Alpha Beta
cath|4_2_0|1dqnA00/1-230,Alpha Beta
cath|4_2_0|1bd3A00/21-244,Alpha Beta
cath|4_2_0|1ecfA02/276-326_349-400_412-445,Alpha Beta
cath|4_2_0|3s5jA02/147-290,Alpha Beta
cath|4_2_0|4fymF00/7-281,Alpha Beta
cath|4_2_0|3dahC02/151-292,Alpha Beta
cath|4_2_0|1u9yA01/1-141_276-284,Alpha Beta
cath|4_2_0|3qw4B02/253-452,Alpha Beta
cath|4_2_0|1u9yA02/142-275,Alpha Beta
cath|4_2_0|4udxX02/238-406,Alpha Beta
cath|4_2_0|1gntA04/378-550,Alpha Beta
cath|4_2_0|4udxX03/409-636,Alpha Beta
cath|4_2_0|1oaoC02/122-311,Alpha Beta
cath|4_2_0|1gnlA03/225-375,Alpha Beta
cath|4_2_0|3cf4A02/219-403_485-495,Alpha Beta
cath|4_2_0|3cf4A01/41-218_496-805,Alpha Beta
cath|4_2_0|4jehA01/4-132,Alpha Beta
cath|4_2_0|4bx8A01/2-143,Alpha Beta
cath|4_2_0|4jc8A01/5-140,Alpha Beta
cath|4_2_0|3pukA01/7-135,Alpha Beta
cath|4_2_0|1mqsA01/19-158,Alpha Beta
cath|4_2_0|2fvyA01/2-110_257-294,Alpha Beta
cath|4_2_0|4gnrA02/159-286_368-386,Alpha Beta
cath|4_2_0|4etnA00/0-147,Alpha Beta
cath|4_2_0|2fvyA02/111-256_295-306,Alpha Beta
cath|4_2_0|4rv5A02/173-305_395-416,Alpha Beta
cath|4_2_0|3sg0A02/142-276_366-382,Alpha Beta
cath|4_2_0|5hkoA02/136-269_301-316,Alpha Beta
cath|4_2_0|3rofA00/-4-153,Alpha Beta
cath|4_2_0|4wwhA01/37-142_298-339,Alpha Beta
cath|4_2_0|4pz0A02/136-272_332-347,Alpha Beta
cath|4_2_0|4kv7A02/171-306_393-413,Alpha Beta
cath|4_2_0|3ipcA02/121-249_330-348,Alpha Beta
cath|4_2_0|5ibqA02/131-264_294-312,Alpha Beta
cath|4_2_0|3d02A02/130-267_313-327,Alpha Beta
cath|4_2_0|3d02A01/28-129_268-312,Alpha Beta
cath|4_2_0|3lftA01/49-164_282-314,Alpha Beta
cath|4_2_0|3lftB02/165-282_315-343,Alpha Beta
cath|4_2_0|4rxuA01/48-154_319-358,Alpha Beta
cath|4_2_0|4lrqA00/2-149,Alpha Beta
cath|4_2_0|4rk4A02/160-293_326-333,Alpha Beta
cath|4_2_0|4g0xA00/1-147,Alpha Beta
cath|4_2_0|4ru1A02/155-280_312-333,Alpha Beta
cath|4_2_0|4wutA02/132-264_295-313,Alpha Beta
cath|4_2_0|5ibqA01/26-130_265-293,Alpha Beta
cath|4_2_0|2nt4A00/-1-124,Alpha Beta
cath|4_2_0|1jf8A00/2-131,Alpha Beta
cath|4_2_0|5hsgA02/133-273_298-316,Alpha Beta
cath|4_2_0|4iilA01/9-119_254-279,Alpha Beta
cath|4_2_0|5hkoA01/34-135_270-300_317-347,Alpha Beta
cath|4_2_0|1jx6A02/180-310_340-359,Alpha Beta
cath|4_2_0|1jbeA00/2-129,Alpha Beta
cath|4_2_0|4rxtA02/138-276_307-325,Alpha Beta
cath|4_2_0|4evqA02/151-277_361-391,Alpha Beta
cath|4_2_0|2vk2A01/2-106_249-274,Alpha Beta
cath|4_2_0|2vk2A02/107-248_275-297,Alpha Beta
cath|4_2_0|5jntA00/4-157,Alpha Beta
cath|4_2_0|3ckmA02/361-488_562-574,Alpha Beta
cath|4_2_0|4rxtA01/31-137_277-306,Alpha Beta
cath|4_2_0|4kmrA02/167-301_335-345,Alpha Beta
cath|4_2_0|5hqjA02/133-268_300-313,Alpha Beta
cath|4_2_0|4irxA02/139-280_306-324,Alpha Beta
cath|4_2_0|4pz0A01/27-135_273-331,Alpha Beta
cath|4_2_0|3ctpA02/156-283_316-325,Alpha Beta
cath|4_2_0|4d74A00/-7-144,Alpha Beta
cath|4_2_0|2driA02/102-237_262-271,Alpha Beta
cath|4_2_0|3e3mA02/168-300_335-346,Alpha Beta
cath|4_2_0|3om0A02/122-249_270-280_354-375,Alpha Beta
cath|4_2_0|4ru1A01/46-154_281-311,Alpha Beta
cath|4_2_0|4n03A02/164-300_385-423,Alpha Beta
cath|4_2_0|4ry9A01/34-138_281-310,Alpha Beta
cath|4_2_0|2h3hA01/1-103_236-280,Alpha Beta
cath|4_2_0|4f06A02/142-279_359-391,Alpha Beta
cath|4_2_0|8abpA01/2-108_255-285,Alpha Beta
cath|4_2_0|4ry9A02/139-280_311-330,Alpha Beta
cath|4_2_0|4yo7A02/144-281_306-323,Alpha Beta
cath|4_2_0|3lopA02/155-283_375-387,Alpha Beta
cath|4_2_0|5ix8A02/160-291_331-357,Alpha Beta
cath|4_2_0|4ry8A01/32-135_273-300_331-346,Alpha Beta
cath|4_2_0|4rk5A01/59-159_294-325,Alpha Beta
cath|4_2_0|3hv2A00/4-139,Alpha Beta
cath|4_2_0|1k66A00/1-149,Alpha Beta
cath|4_2_0|4kvfA02/163-300_348-363,Alpha Beta
cath|4_2_0|3n0xA02/140-269_355-388,Alpha Beta
cath|4_2_0|5ix8A01/40-159_292-330,Alpha Beta
cath|4_2_0|4irxA01/30-138_281-305,Alpha Beta
cath|4_2_0|3n0rA02/138-261,Alpha Beta
cath|4_2_0|4kqcA02/134-293,Alpha Beta
cath|4_2_0|3hs3A02/155-280_309-320,Alpha Beta
cath|4_2_0|3kyjB00/0-134,Alpha Beta
cath|4_2_0|1s8nA01/11-142,Alpha Beta
cath|4_2_0|5tqjA00/5-128,Alpha Beta
cath|4_2_0|3gybA02/160-286_320-330,Alpha Beta
cath|4_2_0|4rweA02/129-268_294-312,Alpha Beta
cath|4_2_0|1jyeA02/162-290_321-332,Alpha Beta
cath|4_2_0|4yleA02/143-279_307-315,Alpha Beta
cath|4_2_0|3ctpA01/60-155_284-315,Alpha Beta
cath|4_2_0|3hsyA02/110-244_350-377,Alpha Beta
cath|4_2_0|4kqcA01/22-133_294-340,Alpha Beta
cath|4_2_0|3h75A02/158-296,Alpha Beta
cath|4_2_0|3f6cA00/0-131,Alpha Beta
cath|4_2_0|1qkkA00/5-144,Alpha Beta
cath|4_2_0|4kzkA02/139-285_316-333,Alpha Beta
cath|4_2_0|4mptA02/131-259_358-375,Alpha Beta
cath|4_2_0|5hsgA01/32-132_274-297,Alpha Beta
cath|4_2_0|4zylB00/6-149,Alpha Beta
cath|4_2_0|3ckmA01/257-360_489-561,Alpha Beta
cath|4_2_0|4wwhA02/143-297_340-365,Alpha Beta
cath|4_2_0|2cwdC00/4-151,Alpha Beta
cath|4_2_0|4joqA02/138-273_301-319,Alpha Beta
cath|4_2_0|1gudA01/1-110_250-278,Alpha Beta
cath|4_2_0|3ksmA02/142-281_305-314,Alpha Beta
cath|4_2_0|3td9A02/136-264_348-369,Alpha Beta
cath|4_2_0|3hutA02/158-292_370-384,Alpha Beta
cath|4_2_0|4xfkA02/210-338_425-471,Alpha Beta
cath|4_2_0|4m88A02/122-252_343-354,Alpha Beta
cath|4_2_0|5gotA00/1-150,Alpha Beta
cath|4_2_0|4iilA02/120-253_280-322,Alpha Beta
cath|4_2_0|4q7eA00/1-125,Alpha Beta
cath|4_2_0|4rk6B02/160-291_323-335,Alpha Beta
cath|4_2_0|2jbaA00/2-126,Alpha Beta
cath|4_2_0|3g85A01/65-167_295-334,Alpha Beta
cath|4_2_0|4kmrA01/66-165_302-334,Alpha Beta
cath|4_2_0|4kvfA01/50-162_301-347,Alpha Beta
cath|4_2_0|2qvgA00/7-134,Alpha Beta
cath|4_2_0|4p98A01/33-139_261-297,Alpha Beta
cath|4_2_0|4yleA01/30-142_280-303,Alpha Beta
cath|4_2_0|4wzzA01/47-152_294-349,Alpha Beta
cath|4_2_0|4y9tA01/26-127_272-314,Alpha Beta
cath|4_2_0|1i3cA00/6-149,Alpha Beta
cath|4_2_0|2r25B00/1086-1218,Alpha Beta
cath|4_2_0|2rjoA01/38-152_288-321,Alpha Beta
cath|4_2_0|2yhaA01/506-644,Alpha Beta
cath|4_2_0|1r8jB01/1-136_147-167,Alpha Beta
cath|4_2_0|4p98A02/140-259_298-332,Alpha Beta
cath|4_2_0|4n0pA00/-7-249,Alpha Beta
cath|4_2_0|5kc8A02/150-285_396-429,Alpha Beta
cath|4_2_0|3mm4A00/935-1118,Alpha Beta
cath|4_2_0|4q6bA02/123-253_338-351,Alpha Beta
cath|4_2_0|3i45A02/125-263_339-379,Alpha Beta
cath|4_2_0|2fqxA01/18-122_261-286,Alpha Beta
cath|4_2_0|4hyeA01/0-130,Alpha Beta
cath|4_2_0|3h5lA02/171-303_406-437,Alpha Beta
cath|4_2_0|4rk0D01/68-170_293-324,Alpha Beta
cath|4_2_0|4o5aA02/172-298_330-341,Alpha Beta
cath|4_2_0|3hs3A01/57-154_281-308,Alpha Beta
cath|4_2_0|4z4dA03/412-581,Alpha Beta
cath|4_2_0|4pyrA01/83-187_308-380,Alpha Beta
cath|4_2_0|1jyeA01/62-161_291-320,Alpha Beta
cath|4_2_0|1mb3A00/2-124,Alpha Beta
cath|4_2_0|5dclA00/4-120,Alpha Beta
cath|4_2_0|3g1wA02/146-278_321-333,Alpha Beta
cath|4_2_0|4lzlA00/2-124,Alpha Beta
cath|4_2_0|4rk0A02/171-292_325-336,Alpha Beta
cath|4_2_0|1dbwB00/1-125,Alpha Beta
cath|4_2_0|2driA01/1-101_238-261,Alpha Beta
cath|4_2_0|3e3mA01/69-167_301-334,Alpha Beta
cath|4_2_0|3crnA00/1-129,Alpha Beta
cath|4_2_0|2o20B01/58-163_292-323,Alpha Beta
cath|4_2_0|3t8yB00/3-140,Alpha Beta
cath|4_2_0|4joqA01/23-136_274-300,Alpha Beta
cath|4_2_0|2w42B01/11-172,Alpha Beta
cath|4_2_0|2r47A01/8-145,Alpha Beta
cath|4_2_0|3lucA01/447-574,Alpha Beta
cath|4_2_0|4rweA01/26-128_269-293,Alpha Beta
cath|4_2_0|2o20A02/164-291_324-332,Alpha Beta
cath|4_2_0|3l6uA02/112-248_278-282,Alpha Beta
cath|4_2_0|4ry8C02/136-272_301-329,Alpha Beta
cath|4_2_0|1ys7A01/7-128,Alpha Beta
cath|4_2_0|3rh0B00/1-129,Alpha Beta
cath|4_2_0|4gnrA01/39-158_287-367,Alpha Beta
cath|4_2_0|3g1wA01/43-145_279-320,Alpha Beta
cath|4_2_0|4rxmA01/21-124_266-290,Alpha Beta
cath|4_2_0|3brqB02/120-250_281-293,Alpha Beta
cath|4_2_0|4pyrA02/188-307,Alpha Beta
cath|4_2_0|3rqiA01/3-129,Alpha Beta
cath|4_2_0|4yo7A01/37-143_282-304,Alpha Beta
cath|4_2_0|3kkeD02/161-295_327-339,Alpha Beta
cath|4_2_0|3e61A02/156-280_310-328,Alpha Beta
cath|4_2_0|3rotA02/131-267,Alpha Beta
cath|4_2_0|1mvoA00/1-121,Alpha Beta
cath|4_2_0|4ncbA05/320-466,Alpha Beta
cath|4_2_0|1dz3A00/2-124,Alpha Beta
cath|4_2_0|3c3kA02/108-236_270-278,Alpha Beta
cath|4_2_0|4eukA00/776-922,Alpha Beta
cath|4_2_0|5c5cA02/201-339_475-511,Alpha Beta
cath|4_2_0|4f06A01/24-141_280-358,Alpha Beta
cath|4_2_0|3i09A02/147-278,Alpha Beta
cath|4_2_0|3gybA01/62-159_287-319,Alpha Beta
cath|4_2_0|3p9yA01/-2-40_97-195,Alpha Beta
cath|4_2_0|3huuD01/19-124_253-284,Alpha Beta
cath|4_2_0|3brsA01/5-112_245-273,Alpha Beta
cath|4_2_0|3rotA01/22-130_268-293,Alpha Beta
cath|4_2_0|3tb6B02/185-317_350-362,Alpha Beta
cath|4_2_0|3m9wA01/3-105_243-282,Alpha Beta
cath|4_2_0|3jy6D02/165-294_324-329,Alpha Beta
cath|4_2_0|3cg4A00/4-129,Alpha Beta
cath|4_2_0|1kgsA01/2-122,Alpha Beta
cath|4_2_0|1jx6A01/27-177_311-337_360-363,Alpha Beta
cath|4_2_0|3gbvA02/173-308_340-352,Alpha Beta
cath|4_2_0|4l4uA01/-7-138,Alpha Beta
cath|4_2_0|3mizA01/58-160_297-328,Alpha Beta
cath|4_2_0|3huuC02/125-252_285-295,Alpha Beta
cath|4_2_0|3kkeB01/50-160_296-328,Alpha Beta
cath|4_2_0|4rkrD02/166-299_333-342,Alpha Beta
cath|4_2_0|3hzhA00/13-146,Alpha Beta
cath|4_2_0|4o5aA01/63-171_299-329,Alpha Beta
cath|4_2_0|3c3kB01/7-107_237-269,Alpha Beta
cath|4_2_0|3brsA02/113-244_274-280,Alpha Beta
cath|4_2_0|3s99A01/20-124_248-278,Alpha Beta
cath|4_2_0|3l49A02/132-272_302-307,Alpha Beta
cath|4_2_0|3lufB02/122-247,Alpha Beta
cath|4_2_0|4rk6A01/61-159_292-322,Alpha Beta
cath|4_2_0|2jk1A00/6-143,Alpha Beta
cath|4_2_0|3clkA02/162-290_324-334,Alpha Beta
cath|4_2_0|2rdmA00/0-123,Alpha Beta
cath|4_2_0|3n0wA02/146-277,Alpha Beta
cath|4_2_0|1dbqA02/162-291_324-340,Alpha Beta
cath|4_2_0|3nbmA00/454-557,Alpha Beta
cath|4_2_0|4y9tA02/128-271_315-346,Alpha Beta
cath|4_2_0|5i4cA00/2-132,Alpha Beta
cath|4_2_0|4yv7A02/142-276_305-326,Alpha Beta
cath|4_2_0|2rjnA00/4-138,Alpha Beta
cath|4_2_0|3ks9B02/207-343_477-509,Alpha Beta
cath|4_2_0|3jy6A01/65-164_295-323,Alpha Beta
